Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,NY,New York,Bronx,36005,36005033500,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.8,,,2.6,3.1,2178,POINT (-73.90519071 40.89427344),36005033500,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Bronx,36005,36005022701,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,28.2,,,25.8,30.6,5196,POINT (-73.91105122 40.84681419),36005022701,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2020,NY,New York,Bronx,36005,36005022200,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.8,,,69.3,74.2,3425,POINT (-73.85518985 40.83568683),36005022200,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Albany,36001,36001002000,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.8,,,17.3,22.6,5771,POINT (-73.78500079 42.63474919),36001002000,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,NY,New York,Bronx,36005,36005035800,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.6,,,3.2,3.9,7166,POINT (-73.84259837 40.87398312),36005035800,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Albany,36001,36001001802,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.6,,,8.9,12.4,3816,POINT (-73.82044659 42.66907617),36001001802,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Albany,36001,36001013707,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.8,,,2.4,3.3,6061,POINT (-73.77264019 42.72210348),36001013707,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2020,NY,New York,Albany,36001,36001000401,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.0,,,5.3,23.0,2227,POINT (-73.86473605 42.70629324),36001000401,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005034200,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,6.4,,,5.6,7.2,1675,POINT (-73.86003308 40.86841548),36005034200,DISABLT,VISION,CrdPrv,Vision Disability
2020,NY,New York,Bronx,36005,36005021001,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,83.5,,,81.3,85.5,8521,POINT (-73.85825363 40.84085137),36005021001,PREVENT,MAMMOUSE,CrdPrv,Mammography
2020,NY,New York,Albany,36001,36001014502,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,70.5,,,68.3,72.5,3479,POINT (-73.9350057 42.58018314),36001014502,PREVENT,DENTAL,CrdPrv,Dental Visit
2021,NY,New York,Bronx,36005,36005007300,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,18.1,,,15.8,20.4,3893,POINT (-73.90939375 40.81468831),36005007300,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Bronx,36005,36005012300,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.6,,,15.5,19.9,4152,POINT (-73.88739512 40.82864621),36005012300,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Allegany,36003,36003951100,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.6,,,11.1,14.2,3938,POINT (-78.04267098 42.08301613),36003951100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,NY,New York,Bronx,36005,36005036700,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,,,2.7,3.4,2599,POINT (-73.88930742 40.84075191),36005036700,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005012701,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,,,3.9,4.7,2253,POINT (-73.8923312 40.82563476),36005012701,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,NY,New York,Bronx,36005,36005003300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.2,,,36.6,44.0,3413,POINT (-73.91193928 40.80824068),36005003300,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Bronx,36005,36005024800,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,15.2,,,13.3,17.3,3363,POINT (-73.85841167 40.85533181),36005024800,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2020,NY,New York,Bronx,36005,36005027300,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,17.5,,,13.8,21.7,7942,POINT (-73.90326154 40.87393427),36005027300,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005012102,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,23.2,,,20.6,26.1,1631,POINT (-73.88796712 40.82599392),36005012102,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,NY,New York,Bronx,36005,36005015300,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,29.2,,,26.9,31.6,4031,POINT (-73.89412118 40.83347006),36005015300,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,NY,New York,Broome,36007,36007000400,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,12.2,,,10.6,14.0,2356,POINT (-75.89874889 42.11809895),36007000400,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Albany,36001,36001014502,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.7,,,15.7,19.9,3479,POINT (-73.9350057 42.58018314),36001014502,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,NY,New York,Bronx,36005,36005037600,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,5.3,,,4.5,6.1,2148,POINT (-73.86921156 40.87459031),36005037600,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2021,NY,New York,Bronx,36005,36005013800,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.3,,,5.6,7.0,3042,POINT (-73.81031571 40.82157684),36005013800,DISABLT,HEARING,CrdPrv,Hearing Disability
2020,NY,New York,Bronx,36005,36005011900,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,46.5,,,42.3,50.8,5698,POINT (-73.88955657 40.82330026),36005011900,PREVENT,DENTAL,CrdPrv,Dental Visit
2021,NY,New York,Bronx,36005,36005034400,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.5,,,16.7,20.4,1736,POINT (-73.85714132 40.86836464),36005034400,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005033000,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,30.4,,,28.1,32.8,5696,POINT (-73.86604723 40.86167584),36005033000,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,NY,New York,Bronx,36005,36005051600,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.8,,,9.8,14.1,4362,POINT (-73.78198446 40.84910155),36005051600,HLTHSTAT,GHLTH,CrdPrv,General Health
2020,NY,New York,Bronx,36005,36005009600,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,56.9,,,54.2,59.7,2594,POINT (-73.84386408 40.8344739),36005009600,PREVENT,DENTAL,CrdPrv,Dental Visit
2020,NY,New York,Albany,36001,36001001801,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.5,,,77.5,83.1,6579,POINT (-73.81800956 42.65021222),36001001801,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005014400,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.8,,,18.4,23.3,5880,POINT (-73.82337435 40.82131224),36005014400,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,NY,New York,Bronx,36005,36005025600,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.4,,,5.6,7.2,1663,POINT (-73.85021988 40.84439054),36005025600,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,NY,New York,Bronx,36005,36005023704,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.6,,,17.2,21.8,3758,POINT (-73.90188184 40.85625621),36005023704,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2020,NY,New York,Broome,36007,36007011902,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,86.6,,,85.4,87.6,2732,POINT (-75.91270377 42.28022355),36007011902,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005032400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.0,,,4.5,5.6,2957,POINT (-73.85972665 40.86135107),36005032400,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005002800,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,11.6,,,9.2,14.2,5586,POINT (-73.87791848 40.82170744),36005002800,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2021,NY,New York,Bronx,36005,36005024300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,,,3.1,3.9,5685,POINT (-73.91157206 40.8524161),36005024300,HLTHOUT,STROKE,CrdPrv,Stroke
2020,NY,New York,Bronx,36005,36005015500,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,68.3,,,65.3,71.4,3005,POINT (-73.88999187 40.83554884),36005015500,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2020,NY,New York,Bronx,36005,36005041400,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.3,,,39.0,41.4,5027,POINT (-73.85410538 40.90365366),36005041400,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,NY,New York,Bronx,36005,36005016000,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,,,6.2,7.6,3767,POINT (-73.81769645 40.83115057),36005016000,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2020,NY,New York,Bronx,36005,36005016200,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,65.0,,,61.7,68.3,1769,POINT (-73.82175858 40.82884997),36005016200,PREVENT,DENTAL,CrdPrv,Dental Visit
2021,NY,New York,Bronx,36005,36005038000,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,14.8,,,12.8,17.0,4585,POINT (-73.86250936 40.87810739),36005038000,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2020,NY,New York,Bronx,36005,36005041900,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,15.1,,,11.2,19.5,6734,POINT (-73.88169471 40.87686458),36005041900,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005021800,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,18.5,,,14.4,22.8,6499,POINT (-73.86978247 40.83740194),36005021800,PREVENT,ACCESS2,CrdPrv,Health Insurance
2020,NY,New York,Bronx,36005,36005025700,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,30.4,,,25.4,35.6,1912,POINT (-73.91413253 40.86026051),36005025700,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,NY,New York,Albany,36001,36001002300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,13.4,,,12.1,15.0,2051,POINT (-73.76355487 42.64522736),36001002300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2021,NY,New York,Bronx,36005,36005024501,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,33.2,,,30.8,35.6,4864,POINT (-73.9155001 40.85289522),36005024501,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,NY,New York,Broome,36007,36007000700,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.1,,,17.5,24.8,3684,POINT (-75.8719047 42.10907329),36007000700,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,NY,New York,Bronx,36005,36005023301,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,4377,POINT (-73.90872084 40.84956355),36005023301,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Bronx,36005,36005014900,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,,,3.9,4.7,4591,POINT (-73.90149277 40.83260741),36005014900,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,NY,New York,Bronx,36005,36005012101,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,28.0,,,25.8,30.4,3090,POINT (-73.88888349 40.82828194),36005012101,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,NY,New York,Broome,36007,36007000900,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,,,6.0,7.3,1762,POINT (-75.88897553 42.09915443),36007000900,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,NY,New York,Bronx,36005,36005021301,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.2,,,16.0,20.7,1201,POINT (-73.91970395 40.84553343),36005021301,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Albany,36001,36001014203,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,6.7,,,5.6,8.0,6002,POINT (-73.84447836 42.60583187),36001014203,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005031800,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.0,,,76.4,81.4,1810,POINT (-73.85157044 40.86195833),36005031800,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Bronx,36005,36005005600,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.9,,,13.0,16.9,2711,POINT (-73.8791423 40.83262258),36005005600,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,NY,New York,Bronx,36005,36005009300,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,73.5,,,70.4,76.4,6356,POINT (-73.88924451 40.80937149),36005009300,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Bronx,36005,36005029500,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.1,,,3.5,4.8,4240,POINT (-73.90856639 40.88490441),36005029500,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,NY,New York,Bronx,36005,36005021700,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.7,,,35.1,42.3,5334,POINT (-73.91326736 40.84821976),36005021700,HLTHOUT,OBESITY,CrdPrv,Obesity
2020,NY,New York,Bronx,36005,36005031000,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,40.7,,,35.0,46.4,4415,POINT (-73.83610143 40.86123567),36005031000,PREVENT,COREM,CrdPrv,Core preventive services for older men
2021,NY,New York,Bronx,36005,36005024502,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,15.2,,,13.1,17.4,3640,POINT (-73.91357073 40.85510621),36005024502,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Bronx,36005,36005042000,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.7,,,76.1,81.1,3850,POINT (-73.85981731 40.89302299),36005042000,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2020,NY,New York,Bronx,36005,36005051600,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,37.8,,,31.6,43.8,4362,POINT (-73.78198446 40.84910155),36005051600,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,NY,New York,Bronx,36005,36005013000,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.0,,,5.3,6.7,1032,POINT (-73.8147196 40.8193117),36005013000,DISABLT,HEARING,CrdPrv,Hearing Disability
2020,NY,New York,Bronx,36005,36005021501,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,28.6,,,22.9,35.2,3506,POINT (-73.91829412 40.84949983),36005021501,PREVENT,COREM,CrdPrv,Core preventive services for older men
2021,NY,New York,Albany,36001,36001001400,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,11.3,,,9.3,13.9,3560,POINT (-73.76856328 42.65657589),36001001400,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005044400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,,,3.1,3.9,3878,POINT (-73.84372076 40.89949889),36005044400,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005022300,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.2,,,15.4,19.1,5047,POINT (-73.91506456 40.84050715),36005022300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2020,NY,New York,Bronx,36005,36005040501,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,24.7,,,19.8,30.0,4397,POINT (-73.89091313 40.86716615),36005040501,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,NY,New York,Bronx,36005,36005000100,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.1,,,1.8,2.3,11091,POINT (-73.88265696 40.7911001),36005000100,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2020,NY,New York,Broome,36007,36007011902,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.2,,,33.2,35.0,2732,POINT (-75.91270377 42.28022355),36007011902,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,NY,New York,Bronx,36005,36005028100,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,5.4,,,4.6,6.5,3794,POINT (-73.89066473 40.8837612),36005028100,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Bronx,36005,36005029700,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,93.1,,,91.8,94.2,3554,POINT (-73.91184613 40.88491025),36005029700,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,NY,New York,Albany,36001,36001000501,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,19.3,,,16.6,22.2,3412,POINT (-73.78242689 42.67033588),36001000501,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005028300,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,83.4,,,80.7,85.7,3149,POINT (-73.90248262 40.88065767),36005028300,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2020,NY,New York,Bronx,36005,36005006900,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.5,,,79.4,83.8,7564,POINT (-73.91579221 40.82186673),36005006900,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005014400,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,23.9,,,21.3,26.5,5880,POINT (-73.82337435 40.82131224),36005014400,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Bronx,36005,36005035800,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,88.7,,,86.5,90.5,7166,POINT (-73.84259837 40.87398312),36005035800,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,NY,New York,Bronx,36005,36005029700,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.8,,,20.5,25.3,3554,POINT (-73.91184613 40.88491025),36005029700,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005006000,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,30.2,,,27.8,32.5,1129,POINT (-73.87798126 40.83772695),36005006000,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2020,NY,New York,Bronx,36005,36005034800,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,77.9,,,76.1,79.7,6129,POINT (-73.85307348 40.86945216),36005034800,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Broome,36007,36007000100,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,14.0,,,11.9,16.3,3220,POINT (-75.94131626 42.10728218),36007000100,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Bronx,36005,36005015900,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,78.9,,,75.8,82.0,2164,POINT (-73.89356005 40.82236909),36005015900,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,NY,New York,Bronx,36005,36005017300,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.5,,,6.8,8.4,5987,POINT (-73.91653027 40.82629602),36005017300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,NY,New York,Albany,36001,36001000700,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,19.9,,,17.0,22.7,3821,POINT (-73.76636052 42.67024999),36001000700,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005006400,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,74.3,,,71.6,76.8,3967,POINT (-73.8722042 40.83301352),36005006400,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,NY,New York,Bronx,36005,36005042200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.6,,,3.1,4.1,3086,POINT (-73.85527453 40.89109832),36005042200,HLTHOUT,STROKE,CrdPrv,Stroke
2020,NY,New York,Bronx,36005,36005022000,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,17.2,,,12.7,22.3,1487,POINT (-73.87243535 40.84322887),36005022000,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Albany,36001,36001013602,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,10.8,,,8.6,13.2,4409,POINT (-73.7268391 42.6914262),36001013602,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2021,NY,New York,Bronx,36005,36005022702,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,17.0,,,15.3,19.0,1699,POINT (-73.91326373 40.84449183),36005022702,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005022102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,,,2.9,3.7,5488,POINT (-73.91608725 40.83766455),36005022102,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005017702,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.7,,,5.1,6.4,4805,POINT (-73.90959801 40.83613877),36005017702,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,NY,New York,Bronx,36005,36005011900,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,9.2,,,8.0,10.4,5698,POINT (-73.88955657 40.82330026),36005011900,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2021,NY,New York,Bronx,36005,36005023000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.0,,,28.8,35.3,2950,POINT (-73.86602468 40.84929558),36005023000,HLTHOUT,OBESITY,CrdPrv,Obesity
2020,NY,New York,Bronx,36005,36005027700,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,17.2,,,12.9,22.0,5065,POINT (-73.90144376 40.87842095),36005027700,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Albany,36001,36001012700,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,13.4,,,11.4,15.9,2342,POINT (-73.68778693 42.7699984),36001012700,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005030200,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,5.1,,,4.4,6.0,8887,POINT (-73.8232695 40.86316656),36005030200,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2021,NY,New York,Bronx,36005,36005036000,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.1,,,15.2,19.1,2706,POINT (-73.84314183 40.86683645),36005036000,HLTHSTAT,GHLTH,CrdPrv,General Health
2020,NY,New York,Bronx,36005,36005014300,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,82.3,,,79.7,84.7,1003,POINT (-73.91212581 40.82774472),36005014300,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005022901,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.1,,,23.9,30.5,5370,POINT (-73.90720964 40.84609409),36005022901,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,NY,New York,Albany,36001,36001013707,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.5,,,9.4,11.6,6061,POINT (-73.77264019 42.72210348),36001013707,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
